,mean_reward_100_steps,steps
1590,-118.16234760898514,177375
1591,-118.08151737087842,177507
1592,-116.4451302824274,177638
1593,-115.05150427480781,177787
1594,-116.32934593800682,177915
1595,-116.62819993244406,178020
1596,-116.49666631267402,178177
1597,-116.94310483009411,178268
1598,-117.05809275220331,178426
1599,-117.35395656001049,178521
1600,-117.00203074096518,178673
1601,-117.4212651698649,178816
1602,-117.40047599146627,178895
1603,-115.58829864342202,179018
1604,-115.45066253543871,179177
1605,-115.09471018535059,179270
1606,-115.58855456141646,179377
1607,-113.94127986959109,179534
1608,-114.17610976679426,179631
1609,-114.22469077904607,179714
1610,-112.93524282144976,179820
1611,-111.92551321932648,179898
1612,-112.11429651792265,180004
1613,-112.12662510262442,180134
1614,-112.912270599879,180247
1615,-112.55259175855959,180375
1616,-110.91237366703852,180534
1617,-111.25782800494207,180628
1618,-110.17341484765646,180817
1619,-110.69213580518228,180949
1620,-109.25477456477995,181088
1621,-109.31144156575645,181226
1622,-109.02587495342006,181346
1623,-109.66382730331912,181512
1624,-108.68634013696486,181606
1625,-107.95308472686187,181728
1626,-107.76952790839238,181818
1627,-106.78255184340854,182819
1628,-109.4817699979086,183011
1629,-110.1627042787009,183206
1630,-110.33135207465493,183410
1631,-110.26477185952825,183518
1632,-110.79805842085452,183616
1633,-111.00929012134749,183745
1634,-111.1686439654291,183889
1635,-111.24601919094182,183986
1636,-112.16965507533328,184129
1637,-110.99982389007612,184265
1638,-110.6163098190735,184413
1639,-110.073725080729,184501
1640,-109.01138800118652,184693
1641,-109.6289555412389,184865
1642,-107.57943549711094,185043
1643,-107.223263667428,185133
1644,-106.69482191140312,185248
1645,-106.12341260534839,185407
1646,-106.65121840608565,185513
1647,-106.42959507478825,185609
1648,-105.29842835935648,185712
1649,-106.98996485223255,185826
1650,-107.96118431337534,185927
1651,-108.20950421717609,186074
1652,-108.01306998465756,186226
1653,-109.33405833994064,186346
1654,-109.52196886145632,186456
1655,-106.5675000396487,186535
1656,-104.88096062144535,186627
1657,-105.31734626885509,186732
1658,-103.5965669440287,186882
1659,-105.52579448681807,187007
1660,-108.25493857597752,187181
1661,-107.77823996693868,187336
1662,-108.33040058690163,187424
1663,-108.82160010089697,187548
1664,-107.90268467324104,187649
1665,-107.88397466198008,187758
1666,-109.76889401277863,187913
1667,-110.08424004743091,188101
1668,-110.95002237418896,188202
1669,-110.30411654595156,188335
1670,-109.71247910702624,188484
1671,-109.1910332505242,188566
1672,-111.0331356458455,188677
1673,-111.08761720473504,188767
1674,-109.8484265262584,188910
1675,-110.9668687787678,189024
1676,-112.40220291331681,189177
1677,-112.44758866074079,189320
1678,-112.1369787546887,189412
1679,-111.2609717562311,189563
1680,-111.82113241116795,189730
1681,-112.60701429746128,189927
1682,-112.54465420282423,190096
1683,-111.27931697344692,190250
1684,-110.28645511001223,190337
1685,-109.5667938037101,190403
1686,-109.22907816814127,190546
1687,-107.04602697493524,190658
1688,-108.98704525768379,190807
1689,-103.32703131817983,190955
1690,-100.45059618060662,191076
1691,-101.98442911158199,191249
1692,-103.78469742451573,191445
1693,-104.43302485074477,191592
1694,-102.91785370493756,191706
1695,-103.38659015427547,191808
1696,-102.72177262500918,191944
1697,-101.75423982505943,192095
1698,-101.49973877023116,192234
1699,-100.94291421336663,192339
1700,-99.27699698510229,192441
1701,-98.77630805490729,192540
1702,-98.72799189635005,192669
1703,-98.31689846171098,192882
1704,-99.35000754718456,192988
1705,-99.8857359989321,193130
1706,-100.00899413280277,193237
1707,-100.44332947183771,193384
1708,-99.875353795812,193513
1709,-100.99385931296656,193676
1710,-100.60372573689911,193809
1711,-100.48032799430766,193892
1712,-100.47049448217687,194052
1713,-98.7013564631677,194161
1714,-98.68058512237097,194289
1715,-98.47072117169988,194390
1716,-97.93757261749126,194513
1717,-97.63656051269538,194613
1718,-97.93481067315183,194833
1719,-98.0336191698427,195007
1720,-98.0164583138134,195128
1721,-98.23418576594538,195305
1722,-98.17292338326666,195405
1723,-97.41680552109396,195548
1724,-97.43473754329496,195675
1725,-97.0839734766249,195772
1726,-96.88327080329319,195929
1727,-98.88948686182579,196045
1728,-97.39400136663899,196168
1729,-96.47480023935934,196270
1730,-96.06981103633468,196349
1731,-95.52451406018764,196540
1732,-94.38394406076833,196632
1733,-94.17062444964897,196750
1734,-93.70051648555605,196899
1735,-94.61296870033067,197007
1736,-93.26564753028599,197088
1737,-93.13760569190762,197295
1738,-91.89465569540269,197423
1739,-92.5595485717858,197486
1740,-93.37077492464799,197668
1741,-93.00101143807323,197771
1742,-92.45849384567273,197917
1743,-93.57214340714182,198070
1744,-94.03896282464336,198209
1745,-95.62842009258561,198359
1746,-94.80268618795039,198461
1747,-95.14699720441291,198548
1748,-97.19937618677186,198665
1749,-96.3439623847367,198781
1750,-95.20209215064246,198870
1751,-95.68227958599049,199036
1752,-95.63888680235208,199175
1753,-94.20747327942745,199262
1754,-94.1566472888407,199449
1755,-96.73461603146747,199590
1756,-97.02509112856045,199706
1757,-97.45116964341086,199887
1758,-97.9390691801296,199974
1759,-96.20613742837536,200057
1760,-94.21297520988223,200181
1761,-94.96345906627361,200344
1762,-95.11093001392277,200435
1763,-94.27884571471579,200585
1764,-95.59897305256733,200709
1765,-95.21528045150953,200786
1766,-92.6447904877675,200917
1767,-92.94227462599144,201017
1768,-93.71238550525895,201110
1769,-94.55032581806941,201201
1770,-93.80001031989866,201274
1771,-95.20093187197224,201461
1772,-95.02122114215777,201617
1773,-95.44213306190075,201728
1774,-96.28493200404294,201880
1775,-94.97619311914715,201997
1776,-93.09798903794606,202225
1777,-95.24808588869615,202401
1778,-94.3137954616155,202524
1779,-94.01805782408927,202632
1780,-94.054611289942,202720
1781,-93.7407881622458,202850
1782,-93.978749050445,203002
1783,-94.39590914806176,203125
1784,-94.06425183775305,203288
1785,-94.82822554102151,203408
1786,-94.76997696406214,203579
1787,-95.26893677290425,203711
1788,-94.61961487100974,203815
1789,-95.03645734974211,203980
1790,-95.55794385493097,204112
1791,-93.3020070524534,204195
1792,-91.55318695835044,204325
1793,-91.03497184401598,204401
1794,-91.42265162318067,204546
1795,-90.95246318817068,204694
1796,-91.37729322967114,204808
1797,-92.40487784608554,204951
1798,-92.21681896324078,205076
1799,-93.87249263685868,205211
1800,-94.85139985250078,205404
1801,-95.15989322417312,205598
1802,-94.14120017491322,205746
1803,-94.14287546111944,205848
1804,-93.51767858300826,206019
1805,-93.118481358438,206110
1806,-92.39111856856891,206199
1807,-93.75351892089492,206379
1808,-94.09414816984994,206517
1809,-94.15641203214342,206647
1810,-94.36709087245832,206790
1811,-95.68531406035002,206922
1812,-96.9571868477993,207149
1813,-96.94902665559576,207258
1814,-97.9899034539415,207362
1815,-98.13646014618014,207517
1816,-97.66616484146509,207706
1817,-97.05187861110497,207854
1818,-96.81110415488592,207940
1819,-96.19067366398194,208106
1820,-95.86200911002945,208230
1821,-95.31681617455897,208371
1822,-95.7499181846419,208521
1823,-95.73663964896379,208630
1824,-96.49204639236196,208719
1825,-99.78225548669913,208870
1826,-100.33630981412705,208958
1827,-99.30551799117391,209049
1828,-98.82351559201916,209127
1829,-98.02936656626323,209215
1830,-97.57074816421962,209345
1831,-97.35748134755407,209529
1832,-97.72418017195172,209617
1833,-97.68760825372493,209720
1834,-98.86997122548338,209820
1835,-97.39637016187388,209959
1836,-97.9308696035579,210084
1837,-98.97361235821732,210196
1838,-99.06144592502237,210291
1839,-99.2893000544702,210381
1840,-99.59969019555,210527
1841,-100.79960256667405,210629
1842,-102.0065294016175,210717
1843,-101.02570028545023,210831
1844,-100.53714024763568,211045
1845,-99.1442922454015,211158
1846,-99.37203912208788,211321
1847,-99.20623315932492,211432
1848,-97.32238364648286,211575
1849,-97.20148460098589,211677
1850,-97.31144553341062,211753
1851,-96.73897684836429,211880
1852,-98.28384680360404,212005
1853,-97.87677998347584,212078
1854,-97.19906866871555,212189
1855,-94.55400206263953,212333
1856,-95.0944065516745,212436
1857,-93.75300133922713,212558
1858,-93.52181288986289,212690
1859,-93.76247005448644,212826
1860,-92.85703400503613,212916
1861,-92.51015985690103,213034
1862,-91.93111648739486,213141
1863,-91.97680370118334,213227
1864,-90.58617929513035,213365
1865,-91.82160864917115,213495
1866,-93.61432668238274,213638
1867,-95.47054380136036,213773
1868,-95.08389582054122,213868
1869,-94.8924309213321,214001
1870,-94.64309768287173,214113
1871,-93.39240118968085,214200
1872,-92.64842608715229,214277
1873,-91.90319316218891,214409
1874,-91.29089041889425,214519
1875,-91.1085414689027,214616
1876,-91.3641458161974,214737
1877,-90.49209464771658,214891
1878,-91.58010565267179,215009
1879,-91.0679488116494,215091
1880,-91.46095805029745,215188
1881,-91.61340717355253,215282
1882,-92.41432013520205,215421
1883,-91.9290632309006,215513
1884,-93.96525167714208,215634
1885,-92.56831778563063,215740
1886,-89.66489384547005,215898
1887,-90.07201288769542,216068
1888,-89.6623938160649,216170
1889,-90.28826057041839,216303
1890,-90.5942299790025,216433
1891,-91.03717072204253,216579
1892,-90.7657979287002,216681
1893,-90.90903576750003,216844
1894,-90.71287936824955,216938
1895,-90.56469359120925,217042
1896,-89.10760392536024,217135
1897,-89.50523916025423,217238
1898,-90.22723214387808,217323
1899,-88.71560524260221,217430
1900,-88.3794812999302,217522
1901,-88.05075474465711,217607
1902,-88.86947502949833,217698
1903,-89.15264907331424,217815
1904,-89.78052317101915,217932
1905,-90.49699059408127,218031
1906,-90.98368233060467,218122
1907,-89.55189505706424,218242
1908,-90.05711842681787,218397
1909,-88.94104414126178,218493
1910,-89.11284201489272,218628
1911,-87.83004697062428,218703
1912,-87.86056473365132,218817
1913,-88.0065955513474,218983
1914,-86.9655897846616,219126
1915,-87.31250173484945,219337
1916,-86.71903057263198,219426
1917,-87.93683913569721,219568
1918,-88.12098955003097,219670
1919,-88.41185796403323,219753
1920,-89.17239627537786,219918
1921,-89.88671007777587,220075
1922,-89.24703346690698,220182
1923,-89.71240554266565,220318
1924,-89.2038499941209,220409
1925,-86.47709488194354,220560
1926,-86.29725853418077,220664
1927,-86.18386462147986,220781
1928,-86.24755007668443,220922
1929,-86.15550835361873,221046
1930,-86.45993494272305,221147
1931,-86.8329563815201,221283
1932,-87.05553764965796,221346
1933,-86.93448148299923,221447
1934,-86.3582975774531,221598
1935,-86.40447453584892,221671
1936,-86.21105161230169,221765
1937,-85.69661377703052,221894
1938,-86.4776540445051,222030
1939,-86.5216754674128,222115
1940,-86.1356100336474,222238
1941,-85.01117762310078,222324
1942,-84.13704405515847,222428
1943,-84.54747449998058,222509
1944,-84.7007755122673,222667
1945,-84.54956824310221,222775
1946,-84.06693930875774,222864
1947,-85.4021365191409,222982
1948,-85.90118325826104,223090
1949,-85.44592957085133,223183
1950,-85.0335151353887,223339
1951,-86.04923921349855,223427
1952,-84.41161258730453,223504
1953,-85.07726726306086,223606
1954,-85.39108199233256,223687
1955,-85.25767958118158,223847
1956,-84.49116908526436,223989
1957,-84.8626076805449,224111
1958,-84.70156103020592,224204
1959,-84.90048189721536,224332
1960,-84.3948484434873,224423
1961,-83.91327898378655,224494
1962,-84.6666317499767,224597
1963,-84.6190840740985,224665
1964,-84.56499919761369,224744
1965,-82.83662405655495,224843
1966,-82.04809483444251,224954
1967,-81.14270207898893,225061
1968,-80.80388592455095,225152
1969,-80.84008989950038,225274
1970,-81.06551899043936,225406
1971,-81.17083903600982,225513
1972,-81.44646706979421,225599
1973,-81.51066954811677,225699
1974,-82.10473338223,225870
1975,-82.02839874065506,225941
1976,-82.40584745284195,226090
1977,-80.96287610864789,226243
1978,-82.22723518564909,226390
1979,-82.53438172612461,226504
1980,-81.98169004489615,226633
1981,-81.65372753568114,226794
1982,-80.5741092577108,226931
1983,-81.33999178681385,227062
1984,-80.83821857794109,227169
1985,-80.92167813109451,227311
1986,-82.99967769278057,227430
1987,-82.0885268190878,227511
1988,-81.36512783861565,227633
1989,-80.18598600093382,227722
1990,-79.61986831162886,227817
1991,-78.57535785258234,227915
1992,-78.66067899903624,228080
1993,-79.59651730063234,228213
1994,-79.70902605440982,228340
1995,-80.35802700139244,228525
1996,-81.58542558740817,228711
1997,-81.42767954830391,228827
1998,-80.74564690865927,228948
1999,-82.07302875998019,229102
2000,-81.71711981090861,229256
2001,-81.95329977663228,229326
2002,-82.1239262205323,229448
2003,-81.15507488342996,229584
2004,-80.62681853999644,229694
2005,-79.79315530231298,229853
2006,-79.78213016714032,229949
2007,-80.37170214465412,230073
2008,-80.430774924802,230176
2009,-80.03738039085337,230254
2010,-79.78909461728882,230330
2011,-79.61712473950192,230421
2012,-78.26152243380963,230503
2013,-77.98658049526178,230626
2014,-77.55799205264609,230801
2015,-76.58551944511642,230879
2016,-77.35172250726613,231061
2017,-76.7714616331067,231183
2018,-76.95193532692865,231298
2019,-77.0542763302049,231456
2020,-76.18523977124582,232457
2021,-75.99046826743674,232557
2022,-76.21452036482695,232746
2023,-75.80921361326995,232838
2024,-75.47057343973793,232922
2025,-75.624306025243,233095
2026,-75.44883039950082,233191
2027,-75.75741315466895,233277
2028,-75.6029473437751,233366
2029,-75.81195867486402,233540
2030,-74.90451619700842,233641
2031,-76.24011114884698,233772
2032,-76.05686777345983,233872
2033,-76.32527569326248,233984
2034,-76.4007979158885,234122
2035,-76.94356231690986,234259
2036,-76.25886505173713,234391
2037,-78.28059844220925,234552
2038,-77.56027760030655,234709
2039,-77.53932852954837,234795
2040,-77.78283700340963,234949
2041,-77.4676873432308,235049
2042,-77.01731101932333,235129
2043,-77.22038127457546,235252
2044,-76.84713831285922,235353
2045,-76.9131626021204,235430
2046,-77.04954801494513,235540
2047,-75.68758602691638,235669
2048,-74.98654610368087,235760
2049,-75.55495712299373,235902
2050,-76.10987653784014,236070
2051,-75.17694371368744,236164
2052,-75.6073738365992,236320
2053,-75.17070095300686,236439
2054,-75.39566892214532,236542
2055,-76.08386752000104,236760
2056,-76.11683174109127,236894
2057,-76.08747569242061,237081
2058,-75.97245955999928,237181
2059,-75.25739513241133,237285
2060,-75.36451730843777,237439
2061,-76.0380842874006,237578
2062,-75.2422539603829,237745
2063,-75.51437246062335,237856
2064,-75.62326999698595,237994
2065,-75.32609168952145,238107
2066,-74.65693609377684,238188
2067,-73.70763172626359,238339
2068,-73.89815540656096,238438
2069,-73.7273951507748,238524
2070,-73.33949095820705,238648
2071,-74.1033820767491,238796
2072,-73.60193015971356,238937
2073,-73.33433832393648,239034
2074,-72.76357352272015,239166
2075,-73.22228434477246,239277
2076,-72.96960677633774,239404
2077,-72.95339893673808,239490
2078,-71.53257915452814,239628
2079,-71.94189885571132,239763
2080,-74.2356463101634,239900
2081,-73.60300346252018,239990
2082,-74.197915665765,240128
2083,-73.38856492853088,240324
2084,-72.71845017592595,240445
2085,-73.4889216834744,240627
2086,-73.21527720637319,240738
2087,-73.91593560742442,240928
2088,-73.31911486263861,241020
2089,-73.79553686193668,241221
2090,-73.58558077019414,241330
2091,-75.8326932781103,241468
2092,-77.06815627407116,241566
2093,-75.90748852377779,241664
2094,-76.7491980366065,241831
2095,-76.42428827577143,242026
2096,-78.480392408212,242202
2097,-78.37914854771414,242352
2098,-78.41055328113475,242491
2099,-77.88243885215408,242650
2100,-77.86364449498245,242782
2101,-77.836206357022,242905
2102,-77.71340053276684,243108
2103,-78.36614812563943,243194
2104,-77.59549020593535,243330
2105,-78.66674936692435,243456
2106,-78.56649098042202,243560
2107,-77.68957931141655,243650
2108,-78.83947580505306,243776
2109,-79.01205268573877,243936
2110,-81.82431268615498,244117
2111,-81.994473630347,244273
2112,-82.15831972405314,244437
2113,-82.95424876521184,244542
2114,-82.92057472584102,244630
2115,-83.48846212902453,244737
2116,-84.57516544609948,244810
2117,-84.46910099910882,244913
2118,-84.45655128873787,245054
2119,-83.79664878963689,245139
2120,-84.25582493553223,245277
2121,-83.65279770236954,245378
2122,-83.48808154211311,245552
2123,-83.41772924987124,245748
2124,-83.44659678603124,245877
2125,-82.74931481860189,245970
2126,-83.61507555144615,246072
2127,-83.30536063670166,246247
2128,-83.29112199530962,246408
2129,-82.69488189490316,246533
2130,-83.20027462841453,246615
2131,-82.52709716229602,246764
2132,-83.25358738542654,246880
2133,-84.0801488467664,246979
2134,-84.31174087610583,247082
2135,-85.10085257008808,247195
2136,-85.51625140308552,247296
2137,-83.51798480097635,247440
2138,-83.21039629509754,247620
2139,-82.75088895843996,247719
2140,-81.35955235382283,247844
2141,-81.96223716615482,247969
2142,-82.58578668521739,248113
2143,-82.29782429335002,248236
2144,-82.65959032635685,248395
2145,-83.5106586999967,248518
2146,-84.11079928526837,248630
2147,-84.23931659083348,248746
2148,-84.34516283266184,248835
2149,-84.18013057827577,248960
2150,-84.40811507815651,249133
2151,-84.56051912674702,249324
2152,-83.6585316422811,249419
2153,-83.28909646541194,249698
2154,-83.54853022998797,249813
2155,-83.06883624517135,249925
2156,-83.29711786073209,250036
2157,-83.77515189334112,250160
2158,-83.63515491020051,250325
2159,-84.25339030900635,250404
2160,-84.04332708283805,250509
2161,-83.596058373576,250612
2162,-84.040087174032,250717
2163,-83.8395015130231,250799
2164,-83.44565651391888,250903
2165,-84.32883228565198,251013
2166,-84.84556382091458,251192
2167,-84.28335148541348,251376
2168,-86.2023990336361,251589
2169,-86.00317220573788,251703
2170,-86.3371495059454,251826
2171,-85.3924372508921,252004
2172,-85.23750970289095,252132
2173,-85.47462597608224,252251
2174,-85.82892431526942,252410
2175,-85.53728987443316,252525
2176,-85.51270319617781,252625
2177,-85.00329412568647,252730
2178,-84.64449768459004,252837
2179,-85.53866732628339,253044
2180,-83.32373929460718,253149
2181,-84.56141542945527,253379
2182,-84.10676669871225,253495
2183,-83.89296046363498,253632
2184,-83.50560756327714,253723
2185,-82.22971694491518,253855
2186,-80.7837199994013,253996
2187,-80.03640140542012,254124
2188,-80.64671330800238,254209
2189,-80.11257524028866,254360
2190,-79.67240278440524,254518
2191,-78.03670668806124,254660
2192,-76.07217853461616,254766
2193,-76.73155906013044,254946
2194,-75.71697145931563,255069
2195,-75.01305593751079,255210
2196,-73.4037290864599,255336
2197,-72.83364943129155,255503
2198,-72.65672997517892,255633
2199,-71.49911219505736,255751
2200,-71.77946899423539,255844
2201,-70.81936685305797,256845
2202,-71.72677295030229,256975
2203,-71.11172056286563,257089
2204,-71.77905675808725,257215
2205,-71.65125446254852,257332
2206,-71.54575428872127,257467
2207,-71.71782019248599,257596
2208,-70.66796641270663,257704
2209,-71.07670638274408,257822
2210,-67.83318364318544,258029
2211,-68.00463835186473,258252
2212,-68.07866057069452,258382
2213,-67.16975531759806,258529
2214,-67.4752479376019,258636
2215,-66.80225890839658,258736
2216,-65.5516747902076,258892
2217,-66.60749030940741,259063
2218,-66.77354730009277,259174
2219,-66.81080602900309,259317
2220,-67.08873244631002,259418
2221,-67.47829060152489,259514
2222,-67.94749021959616,259628
2223,-67.39175870980844,259736
2224,-67.43848437312104,259905
2225,-69.14413469361183,260023
2226,-68.53497812463723,260161
2227,-68.53823802605206,260378
2228,-68.48029437816986,260500
2229,-68.95267901035956,260682
2230,-69.53103875066664,260831
2231,-70.13140223626294,261031
2232,-69.77897711552531,261143
2233,-68.63881714986384,261282
2234,-68.0632301904134,261474
2235,-67.07279697550888,261590
2236,-66.8089082306626,261718
2237,-68.6155072812697,261926
2238,-68.46369825393472,262053
2239,-68.32140093479771,262145
2240,-68.54891858614624,262256
2241,-68.14075829919825,262381
2242,-68.6588307020439,262497
2243,-68.84286918886126,262633
2244,-68.48424330647944,262798
2245,-67.0042775875347,262936
2246,-67.84477050447848,263062
2247,-67.27211999333436,263152
2248,-67.47287983028136,263273
2249,-67.51049792992865,263484
2250,-67.51126018704156,263595
2251,-67.1305878037103,263748
2252,-68.70369659610321,263874
2253,-68.64155196595419,263971
2254,-68.55367439444353,264080
2255,-68.36487363866661,264178
2256,-69.0962030797362,264257
2257,-68.36171721989473,264424
2258,-68.02277472313024,264518
2259,-67.95383144992947,264673
2260,-69.05807987535333,264810
2261,-68.78487907748514,264956
2262,-68.03130374513188,265070
2263,-69.37457978149462,265272
2264,-70.28281490960039,265402
2265,-71.18329158865788,265610
2266,-70.9535884939851,265738
2267,-73.4645437378916,265930
2268,-74.38306999798168,266087
2269,-75.26546844342754,266194
2270,-75.16951980187253,266391
2271,-74.9994703327325,266555
2272,-75.18523928178253,266707
2273,-76.55982080362564,266871
2274,-76.92609764961696,267026
2275,-77.86470756352033,267180
2276,-78.48814391949396,267284
2277,-79.68535184390329,267471
2278,-80.98829866741194,267576
2279,-79.96522802885625,267683
2280,-78.9381620847246,267822
2281,-78.2755890061013,267989
2282,-79.10528689353205,268134
2283,-80.10798086974161,268219
2284,-80.89577412482751,268348
2285,-81.96164755050118,268501
2286,-82.98760494240534,268669
2287,-83.95956798469119,268869
2288,-84.52373259107519,269055
2289,-84.54378361209601,269216
2290,-86.15888137915186,269297
2291,-87.06294064246211,269520
2292,-89.44826386226978,269744
2293,-89.3586062243674,269902
2294,-89.31898018952155,269994
2295,-89.4305417080963,270146
2296,-88.4449234845628,270262
2297,-88.7530359679122,270394
2298,-89.16531963502236,270573
2299,-89.1350870798319,270715
2300,-88.80200651299296,270826
2301,-89.88387391803714,270946
2302,-89.12212389283246,271050
2303,-89.01729930399773,271132
2304,-91.07820555242066,271309
2305,-90.82498811292113,271405
2306,-90.483735819727,271542
2307,-89.85363915227941,271635
2308,-88.83641929154498,271735
2309,-89.0828601180871,271826
2310,-89.87244085551691,272016
2311,-90.86622778266803,272121
2312,-90.2547991481055,272206
2313,-89.89694466717565,272354
2314,-90.61327100159797,272475
2315,-91.36272239880316,272679
2316,-92.26142331034629,272991
2317,-91.5599415885794,273177
2318,-90.44418572913901,273355
2319,-89.71261695708081,273468
2320,-90.04298007713014,273601
2321,-90.01964998684623,273745
2322,-90.04992831382764,273838
2323,-90.90629433357904,274005
2324,-91.93620287358715,274186
2325,-89.73199705614363,274367
2326,-89.0249781817631,274546
2327,-89.0132388864511,274657
2328,-89.33176342790546,274802
2329,-89.59304327676772,274928
2330,-89.15534500231483,275095
2331,-87.48052383489046,275314
2332,-87.24191171064699,275478
2333,-87.06425284880088,275578
2334,-87.14536086540173,275736
2335,-86.75882184215511,275836
2336,-87.78599328344585,275946
2337,-85.19870713685975,276108
2338,-85.72390079778523,276240
2339,-85.34062698504394,276338
2340,-85.5248399150131,276464
2341,-85.51736117635664,276566
2342,-84.67542626376672,276678
2343,-84.92597745009789,276803
2344,-85.4725164357905,276978
2345,-85.42203675631258,277122
2346,-84.85195318922766,277245
2347,-85.42643637983045,277378
2348,-84.71579698469634,277475
2349,-84.4589024646236,277637
2350,-85.87059003725894,277743
2351,-85.18973655966954,277886
2352,-83.39540440080269,278053
2353,-83.92104247138364,278171
2354,-84.6372391948308,278310
2355,-85.491757270346,278499
2356,-84.84819460708648,278599
2357,-86.32646925964275,278928
2358,-86.38207389201142,279053
2359,-85.9735249875333,279237
2360,-86.42953172198258,279370
2361,-86.85982807128012,279471
2362,-86.61050192636576,279585
2363,-87.30270449644236,279708
2364,-88.54554191013898,279916
2365,-87.05660500712938,280007
2366,-86.55063655670611,280144
2367,-85.16921787788085,280326
2368,-82.44514015750114,280432
2369,-81.01640748618226,280593
2370,-80.94618798162276,280776
2371,-80.59512546827284,280891
2372,-80.66197651131436,281080
2373,-79.56247478225406,281229
2374,-80.52601211596732,281362
2375,-79.83717575180702,281455
2376,-79.30347566855694,281550
2377,-78.83368744802324,281733
2378,-77.8895127566803,281837
2379,-77.43685296953203,281965
2380,-77.54870771854056,282069
2381,-78.17570555176867,282179
2382,-77.37925077602503,282315
2383,-76.77056272498727,282447
2384,-76.20948546130163,282600
2385,-76.29556642150706,282771
2386,-76.0387723000419,282981
2387,-75.32617361348836,283126
2388,-74.6297366626154,283305
2389,-75.24533718818614,283414
2390,-73.12522770773235,283516
2391,-73.50409716706184,283734
2392,-71.68615364073203,283830
2393,-70.81384197939278,283956
2394,-70.5698171053939,284044
2395,-70.67477392245608,284171
2396,-71.72335865500685,284372
2397,-71.24192534935412,284557
2398,-70.57790452484974,284706
2399,-71.64252378159132,284833
2400,-71.45924030393667,284998
2401,-72.92970340743057,285207
2402,-72.53025687110767,285343
2403,-72.67666056823411,285534
2404,-70.26818742911719,285651
2405,-69.8783370367391,285831
2406,-69.43416446573005,285934
2407,-69.43563863920315,286072
2408,-70.56753987702929,286238
2409,-69.96755104633995,286482
2410,-69.8986759404842,286684
2411,-68.88485273495577,286815
2412,-69.51564637346885,286965
2413,-71.49390025384187,287269
2414,-71.19724550220766,287486
2415,-74.4624734767823,287702
2416,-72.91249227821574,287797
2417,-72.96591225387189,287927
2418,-73.36061147819798,288050
2419,-74.36054034518665,288213
2420,-75.99094559576908,288436
2421,-75.56919583611058,288535
2422,-75.04272803037962,288660
2423,-75.58698486876153,288813
2424,-73.24498842878697,289814
2425,-74.99310680072465,289983
2426,-74.8148284223642,290113
2427,-75.4739449171942,290337
2428,-76.89981266413807,290679
2429,-76.82167379771998,290892
2430,-76.86506793211393,291088
2431,-79.56131699209999,291395
2432,-79.4409454183194,291546
2433,-78.97270419950686,291653
2434,-78.97770852664365,291771
2435,-78.67003969624321,291943
2436,-80.10234396090434,292076
2437,-81.06566614360936,292355
2438,-80.20766886503651,292461
2439,-82.26504768767816,292603
2440,-82.4534771378205,292724
2441,-81.77412528864559,292819
2442,-81.5705951478402,293102
2443,-80.68947938652629,293273
2444,-80.78810961332903,293398
2445,-80.77448237774902,293625
2446,-82.25636259041404,293801
2447,-82.23939847912027,293897
2448,-84.49507344053669,294065
2449,-84.13875919971737,294235
2450,-81.72102499195897,294464
2451,-83.74257345242191,294603
2452,-83.7698963535453,294859
2453,-87.61276402970032,295722
2454,-87.78450762843813,295912
2455,-87.36210595384219,296172
2456,-87.06106292275093,296286
2457,-85.21193173683358,296451
2458,-84.53239712522429,296626
2459,-84.61592748280341,296781
2460,-83.75847112858045,296950
2461,-85.26103404441366,297147
2462,-85.84297223634906,297264
2463,-83.92080004545727,297556
2464,-82.6580169561026,297765
2465,-83.13904507238588,297911
2466,-83.48454745252367,297989
2467,-81.76263584528311,298107
2468,-80.98568950523871,298190
2469,-80.89988548109967,298310
2470,-79.80225849188895,298432
2471,-80.70375235777813,298550
2472,-81.32351243381339,298774
2473,-81.30505752546199,298898
2474,-80.19316016966269,299044
2475,-80.04842434614272,299196
2476,-79.70250348796864,299325
2477,-81.11928771752619,299466
2478,-82.85961296987601,299605
2479,-83.10226025679275,299780
2480,-83.19227325961322,299919
2481,-84.37379519888287,300129
2482,-84.25017134858176,300266
2483,-83.55461663803595,300377
2484,-87.06699397222664,300628
2485,-86.52505340688636,300799
2486,-86.09768281942337,300979
2487,-86.58260698168567,301140
2488,-88.23188416578456,301414
2489,-87.82108493766809,301518
2490,-89.10878064564955,301747
2491,-87.77481498146524,301891
2492,-87.73662582040834,302097
2493,-90.63145603999459,302748
2494,-90.43841724949914,302902
2495,-89.77778574271153,303020
2496,-89.0523107147651,303197
2497,-89.43863655654086,303374
2498,-89.26164177880113,303539
2499,-88.95554013128654,303682
2500,-88.71382736145155,303801
2501,-86.76130027715207,303894
2502,-88.04843165070828,304019
2503,-88.19977500411882,304919
2504,-88.00834394975254,305104
2505,-88.04300306426667,305307
2506,-88.80584244373772,305404
2507,-89.49783785637997,305595
2508,-87.99220039018479,305793
2509,-88.45586970896453,305926
2510,-88.25705246034333,306026
2511,-88.22035888979164,306202
2512,-87.99669820911252,306353
2513,-86.49101571664737,306504
2514,-85.91689381101799,306674
2515,-84.78663154721609,307220
2516,-85.58198685357286,307339
2517,-85.25315865280326,307450
2518,-86.91281103803861,307651
2519,-86.8312668671691,307753
2520,-84.40627176318758,307865
2521,-84.53194392002595,308000
2522,-84.53461517577104,308137
